-115.563, -680.869, 13.061, 233.095
-115.316, -679.575, 13.258, 233.428
-115.096, -678.258, 13.448, 233.761
-114.901, -676.917, 13.632, 234.094
-114.731, -675.554, 13.809, 234.427
-114.586, -674.172, 13.975, 234.760
-114.464, -672.771, 14.131, 235.093
-114.366, -671.354, 14.277, 235.426
-114.291, -669.921, 14.415, 235.759
-114.238, -668.473, 14.545, 236.092
-114.205, -667.012, 14.672, 236.425
-114.191, -665.538, 14.796, 236.758
-114.196, -664.052, 14.920, 237.091
-114.218, -662.553, 15.046, 237.424
-114.258, -661.042, 15.174, 237.757
-114.314, -659.518, 15.306, 238.090
-114.388, -657.981, 15.442, 238.423
-114.476, -656.431, 15.584, 238.756
-114.581, -654.868, 15.730, 239.089
-114.702, -653.291, 15.881, 239.422
-114.839, -651.699, 16.037, 239.755
-114.991, -650.094, 16.196, 240.088
-115.157, -648.473, 16.359, 240.421
-115.336, -646.837, 16.526, 240.754
-115.530, -645.186, 16.694, 241.087
-115.737, -643.519, 16.865, 241.420
-115.957, -641.837, 17.038, 241.753
-116.190, -640.139, 17.212, 242.086
-116.434, -638.425, 17.388, 242.419
-116.691, -636.694, 17.564, 242.752
-116.958, -634.948, 17.741, 243.085
-117.237, -633.185, 17.919, 243.418
-117.526, -631.406, 18.098, 243.751
-117.825, -629.611, 18.277, 244.084
-118.134, -627.799, 18.456, 244.417
-118.453, -625.970, 18.635, 244.750
-118.781, -624.125, 18.805, 245.083
-119.116, -622.266, 18.952, 245.416
-119.459, -620.396, 19.055, 245.749
-119.807, -618.521, 19.083, 246.082
-120.158, -616.650, 19.010, 246.415
-120.509, -614.794, 18.834, 246.748
-120.858, -612.960, 18.575, 247.081
-121.203, -611.155, 18.268, 247.414
-121.543, -609.380, 17.950, 247.747
-121.877, -607.635, 17.653, 248.080
-122.205, -605.916, 17.402, 248.413
-122.529, -604.218, 17.208, 248.746
-122.847, -602.535, 17.074, 249.079
-123.162, -600.860, 16.997, 249.412
-123.472, -599.190, 16.969, 249.745
-123.780, -597.520, 16.977, 250.078
-124.084, -595.847, 17.010, 250.411
-124.384, -594.169, 17.056, 250.744
-124.681, -592.486, 17.100, 251.077
-124.973, -590.798, 17.130, 251.410
-125.258, -589.109, 17.131, 251.743
-125.536, -587.421, 17.092, 252.076
-125.805, -585.738, 17.006, 252.409
-126.063, -584.065, 16.877, 252.742
-126.309, -582.406, 16.715, 253.075
-126.543, -580.762, 16.535, 253.408
-126.761, -579.135, 16.353, 253.741
-126.964, -577.523, 16.183, 254.074
-127.151, -575.924, 16.037, 254.407
-127.320, -574.336, 15.918, 254.740
-127.471, -572.757, 15.830, 255.073
-127.602, -571.183, 15.768, 255.406
-127.714, -569.612, 15.728, 255.739
-127.806, -568.043, 15.701, 256.072
-127.879, -566.475, 15.683, 256.405
-127.932, -564.909, 15.662, 256.738
-127.966, -563.345, 15.634, 257.071
-127.983, -561.784, 15.589, 257.404
-127.980, -560.229, 15.526, 257.737
-127.961, -558.681, 15.444, 258.070
-127.926, -557.143, 15.344, 258.403
-127.879, -555.617, 15.233, 258.736
-127.818, -554.102, 15.116, 259.069
-127.747, -552.599, 15.001, 259.402
-127.667, -551.107, 14.892, 259.735
-127.578, -549.627, 14.795, 260.068
-127.481, -548.155, 14.712, 260.401
-127.378, -546.692, 14.641, 260.734
-127.267, -545.235, 14.582, 261.067
-127.150, -543.784, 14.531, 261.400
-127.027, -542.339, 14.484, 261.733
-126.897, -540.899, 14.438, 262.066
-126.762, -539.464, 14.388, 262.399
-126.620, -538.035, 14.331, 262.732
-126.473, -536.614, 14.267, 263.065
-126.320, -535.199, 14.195, 263.398
-126.162, -533.793, 14.117, 263.731
-125.997, -532.396, 14.034, 264.064
-125.826, -531.008, 13.950, 264.397
-125.651, -529.629, 13.866, 264.730
-125.469, -528.259, 13.787, 265.063
-125.282, -526.898, 13.711, 265.396
-125.090, -525.544, 13.642, 265.729
-124.892, -524.198, 13.577, 266.062
-124.688, -522.860, 13.517, 266.395
-124.479, -521.527, 13.460, 266.728
-124.263, -520.202, 13.404, 267.061
-124.041, -518.883, 13.348, 267.394
-123.814, -517.572, 13.289, 267.727
-123.580, -516.267, 13.228, 268.060
-123.339, -514.970, 13.165, 268.393
-123.092, -513.681, 13.099, 268.726
-122.838, -512.400, 13.031, 269.059
-122.578, -511.127, 12.962, 269.392
-122.311, -509.863, 12.894, 269.725
-122.036, -508.607, 12.826, 270.058
-121.754, -507.360, 12.761, 270.391
-121.464, -506.121, 12.697, 270.724
-121.168, -504.890, 12.636, 271.057
-120.864, -503.667, 12.577, 271.390
-120.551, -502.452, 12.518, 271.723
-120.231, -501.246, 12.461, 272.056
-119.902, -500.047, 12.404, 272.389
-119.564, -498.857, 12.345, 272.722
-119.216, -497.676, 12.287, 273.055
-118.859, -496.504, 12.227, 273.388
-118.493, -495.341, 12.168, 273.721
-118.118, -494.187, 12.107, 274.054
-117.731, -493.044, 12.046, 274.387
-117.332, -491.911, 11.986, 274.720
-116.921, -490.789, 11.927, 275.053
-116.499, -489.677, 11.870, 275.386
-116.065, -488.576, 11.813, 275.719
-115.614, -487.488, 11.755, 276.052
-115.148, -486.413, 11.699, 276.385
-114.665, -485.351, 11.644, 276.718
-114.167, -484.302, 11.589, 277.051
-113.653, -483.267, 11.534, 277.384
-113.118, -482.250, 11.475, 277.717
-112.563, -481.249, 11.420, 278.050
-111.989, -480.266, 11.365, 278.383
-111.399, -479.299, 11.311, 278.716
-110.794, -478.347, 11.257, 279.049
-110.175, -477.411, 11.202, 279.382
-109.538, -476.495, 11.143, 279.715
-108.884, -475.597, 11.087, 280.048
-108.215, -474.717, 11.032, 280.381
-107.532, -473.855, 10.977, 280.714
-106.837, -473.011, 10.921, 281.047
-106.129, -472.183, 10.865, 281.380
-105.405, -471.379, 10.803, 281.713
-104.666, -470.597, 10.745, 282.046
-103.910, -469.838, 10.688, 282.379
-103.139, -469.103, 10.645, 282.712
-102.350, -468.390, 10.639, 283.045
-101.540, -467.697, 10.677, 283.378
-100.707, -467.022, 10.755, 283.711
-99.845, -466.368, 10.861, 284.044
-98.954, -465.733, 10.996, 284.377
-98.033, -465.117, 11.151, 284.710
-97.081, -464.518, 11.318, 285.043
-96.098, -463.937, 11.493, 285.376
-95.085, -463.372, 11.670, 285.709
-94.042, -462.829, 11.841, 286.042
-92.969, -462.307, 12.010, 286.375
-91.867, -461.806, 12.174, 286.708
-90.740, -461.325, 12.330, 287.041
-89.586, -460.870, 12.472, 287.374
-88.408, -460.439, 12.609, 287.707
-87.207, -460.032, 12.740, 288.040
-85.985, -459.648, 12.865, 288.373
-84.743, -459.292, 12.981, 288.706
-83.481, -458.963, 13.099, 289.039
-82.200, -458.660, 13.217, 289.372
-80.901, -458.388, 13.332, 289.705
-79.583, -458.146, 13.454, 290.038
-78.248, -457.939, 13.573, 290.371
-76.895, -457.765, 13.692, 290.704
-75.528, -457.624, 13.792, 291.037
-74.150, -457.521, 13.847, 291.370
-72.768, -457.454, 13.847, 291.703
-71.389, -457.427, 13.776, 292.036
-70.021, -457.437, 13.646, 292.369
-68.670, -457.482, 13.471, 292.702
-67.339, -457.565, 13.273, 293.035
-66.030, -457.681, 13.080, 293.368
-64.743, -457.834, 12.906, 293.701
-63.475, -458.021, 12.772, 294.034
-62.223, -458.240, 12.678, 294.367
-60.986, -458.497, 12.618, 294.700
-59.761, -458.789, 12.591, 295.033
-58.545, -459.117, 12.587, 295.366
-57.342, -459.485, 12.586, 295.699
-56.152, -459.892, 12.588, 296.032
-54.976, -460.337, 12.582, 296.365
-53.820, -460.825, 12.549, 296.698
-52.685, -461.351, 12.500, 297.031
-51.575, -461.913, 12.431, 297.364
-50.495, -462.514, 12.336, 297.697
-49.447, -463.149, 12.235, 298.030
-48.429, -463.814, 12.133, 298.363
-47.446, -464.512, 12.027, 298.696
-46.497, -465.239, 11.936, 299.029
-45.580, -465.994, 11.859, 299.362
-44.693, -466.773, 11.795, 299.695
-43.841, -467.581, 11.735, 300.028
-43.022, -468.416, 11.693, 300.361
-42.235, -469.278, 11.669, 300.694
-41.485, -470.169, 11.662, 301.027
-40.769, -471.090, 11.689, 301.360
-40.086, -472.042, 11.751, 301.693
-39.433, -473.025, 11.844, 302.026
-38.815, -474.041, 11.958, 302.359
-38.230, -475.092, 12.098, 302.692
-37.677, -476.177, 12.258, 303.025
-37.159, -477.298, 12.425, 303.358
-36.675, -478.453, 12.606, 303.691
